road,suburb,county,state_district,state,ISO3166-2-lvl4,postcode,country,country_code,city,neighbourhood,village,city_district,amenity,house_number,tourism,shop,man_made,town,healthcare,municipality,district,industrial,highway,building,residential,office,historic,railway,place
,Irumbuliyur,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600045,India,in,Tambaram,Peerkankaranai,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603202,India,in,,,Guduvancheri,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Irumbuliyur,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600045,India,in,Tambaram,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Irumbuliyur,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600045,India,in,Tambaram,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603202,India,in,,,Guduvancheri,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603202,India,in,,,Guduvancheri,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Irumbuliyur,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600045,India,in,Tambaram,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603202,India,in,,,Guduvancheri,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603202,India,in,,,Guduvancheri,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603202,India,in,,,Guduvancheri,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603203,India,in,,,Potheri,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603203,India,in,,,Potheri,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603203,India,in,,,Kattangulathur,,,,,,,,,,,,,,,,,,
Rajaji Road,East Tambaram,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600045,India,in,Chennai,,,,Kotak Mahindra Bank,"Plot No.163, New No. 41, Old No. 10",,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603203,India,in,,,Kattangulathur,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,East Tambaram,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600059,India,in,Tambaram,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,East Tambaram,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600059,India,in,Tambaram,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603203,India,in,,,Kattangulathur,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,East Tambaram,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600059,India,in,Tambaram,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,East Tambaram,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600059,India,in,Tambaram,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,East Tambaram,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600059,India,in,Tambaram,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,East Tambaram,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600059,India,in,Tambaram,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,East Tambaram,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600059,India,in,Tambaram,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,East Tambaram,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600059,India,in,Tambaram,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603203,India,in,,,Kattangulathur,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,East Tambaram,Tambaram,Chengalpattu District,Tamil Nadu,IN-TN,600059,India,in,Tambaram,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603203,India,in,,,Kattangulathur,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603203,India,in,,,Kattangulathur,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603203,India,in,,,Kattangulathur,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603203,India,in,,,Kattangulathur,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603203,India,in,,,Kattangulathur,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603204,India,in,,,Singaperumal Koil,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603204,India,in,,,Singaperumal Koil,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603204,India,in,,,Singaperumal Koil,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603204,India,in,,,Singaperumal Koil,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Tirusulam,Alandur,Chennai District,Tamil Nadu,IN-TN,600043,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Maraimalai Nagar Industrial Area,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603204,India,in,,,Singaperumal Koil,,SP Kovil Yard,23,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Tirusulam,Alandur,Chennai District,Tamil Nadu,IN-TN,600043,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Chromepet,Pallavaram,Chengalpattu District,Tamil Nadu,IN-TN,600044,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Tirusulam,Alandur,Chennai District,Tamil Nadu,IN-TN,600043,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Tirusulam,Alandur,Chennai District,Tamil Nadu,IN-TN,600043,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Tirusulam,Alandur,Chennai District,Tamil Nadu,IN-TN,600043,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Tirusulam,Alandur,Chennai District,Tamil Nadu,IN-TN,600043,India,in,,,,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,,Chengalpattu,Chengalpattu District,Tamil Nadu,IN-TN,603204,India,in,,,Singaperumal Koil,,,,,,,,,,,,,,,,,,
Grand Southern Trunk Road,Ward 159,Alandur,Chennai District,Tamil Nadu,IN-TN,600027,India,in,,CMWSSB Division 159,,Zone 12 Alandur,,,,,,,,,,,,,,,,,
